Lat.,Lon.,Layer,Time,WA_U,WA_D,WA_R,RUD
35.516667,139.847207,16,0,24.44,1.92,14.04,0.43
35.516667,139.851712,16,0,24.61,0.91,13.58,0.45
35.516667,139.856216,16,0,24.76,-0.19,13.1,0.46
35.516667,139.860721,16,0,24.89,-1.33,12.61,0.48
35.516667,139.865225,16,0,25.02,-2.49,12.11,0.49
35.516667,139.86973,16,0,25.24,-3.75,11.65,0.51
35.516667,139.874234,16,0,25.66,-5.2,11.27,0.53
35.516667,139.878739,16,0,26.06,-6.6,10.93,0.55
35.516667,139.883243,16,0,26.48,-8.03,10.61,0.56
35.516667,139.887748,16,0,27.04,-9.52,10.37,0.58
35.516667,139.892252,16,0,27.74,-11.04,10.26,0.6
35.516667,139.896757,16,0,28.47,-12.57,10.19,0.62
35.516667,139.901261,16,0,29.16,-14.04,10.12,0.64
35.516667,139.905766,16,0,29.73,-15.05,10.2,0.65
35.516667,139.91027,16,0,30.32,-15.99,10.35,0.65
35.516667,139.914775,16,0,30.88,-16.84,10.54,0.66
35.516667,139.919279,16,0,31.19,-17.41,10.66,0.66
35.516667,139.923784,16,0,31.23,-17.62,10.75,0.66
35.516667,139.928288,16,0,31.26,-17.8,10.86,0.65
35.516667,139.932793,16,0,31.28,-17.97,10.95,0.65
35.516667,139.937297,16,0,31.18,-18.01,10.99,0.64
35.516667,139.941802,16,0,30.97,-17.95,10.99,0.63
35.516667,139.946306,16,0,30.75,-17.87,11.01,0.62
35.516667,139.950811,16,0,30.54,-17.75,11.07,0.61
35.516667,139.955315,16,0,30.36,-17.59,11.15,0.61
35.516667,139.95982,16,0,30.17,-17.38,11.26,0.6
35.516667,139.964324,16,0,30.0,-17.15,11.37,0.59
35.516667,139.968829,16,0,29.85,-16.88,11.51,0.58
35.516667,139.973333,16,0,29.74,-16.58,11.69,0.57
35.516667,139.977838,16,0,29.63,-16.28,11.85,0.56
35.516667,139.982342,16,0,29.47,-16.02,11.96,0.55
35.516667,139.986847,16,0,29.32,-15.79,12.04,0.54
35.516667,139.991351,16,0,29.29,-15.45,12.24,0.53
35.516667,139.995856,16,0,29.21,-15.0,12.54,0.52
35.516667,140.00036,16,0,29.13,-14.59,12.81,0.52
35.516667,140.004865,16,0,29.04,-13.99,13.24,0.5
35.516667,140.009369,16,0,28.9,-13.3,13.76,0.49
35.516667,140.013874,16,0,28.76,-12.55,14.34,0.48
35.516667,140.018378,16,0,28.56,-11.65,15.08,0.46
35.516667,140.022883,16,0,28.28,-10.83,15.74,0.45
35.516667,140.027387,16,0,28.07,-10.06,16.36,0.43
35.516667,140.031892,16,0,27.98,-9.39,16.9,0.42
35.516667,140.036396,16,0,27.76,-8.83,17.33,0.41
35.521171,139.766126,16,0,22.36,2.72,29.96,7.24
35.521171,139.770631,16,0,22.3,27.76,34.14,-0.01
35.521171,139.775135,16,0,17.18,26.68,32.6,-0.08
35.521171,139.77964,16,0,13.74,25.26,31.18,-0.12
35.521171,139.784144,16,0,12.21,23.73,29.97,-0.13
35.521171,139.788649,16,0,13.93,21.89,28.81,-0.08
35.521171,139.793153,16,0,16.89,19.28,26.98,0.01
35.521171,139.797658,16,0,16.91,15.83,23.99,0.06
35.521171,139.806667,16,0,19.48,12.09,20.91,0.17
35.521171,139.811171,16,0,20.79,11.13,20.23,0.21
35.521171,139.815676,16,0,22.09,10.21,19.59,0.25
35.521171,139.82018,16,0,22.69,9.26,18.89,0.28
35.521171,139.824685,16,0,23.33,8.24,18.17,0.31
35.521171,139.829189,16,0,23.77,7.25,17.5,0.34
35.521171,139.833694,16,0,23.94,6.28,16.89,0.35
35.521171,139.838198,16,0,24.14,5.27,16.28,0.37
35.521171,139.842703,16,0,24.31,4.26,15.67,0.39
35.521171,139.847207,16,0,24.48,3.26,15.07,0.41
35.521171,139.851712,16,0,24.66,2.18,14.49,0.42
35.521171,139.856216,16,0,24.78,1.02,13.98,0.44
35.521171,139.860721,16,0,24.9,-0.14,13.46,0.46
35.521171,139.865225,16,0,25.05,-1.33,12.94,0.47
35.521171,139.86973,16,0,25.19,-2.51,12.44,0.49
35.521171,139.874234,16,0,25.54,-3.89,12.04,0.51
35.521171,139.878739,16,0,25.92,-5.31,11.66,0.52
35.521171,139.883243,16,0,26.31,-6.74,11.28,0.54
35.521171,139.887748,16,0,26.86,-8.29,10.98,0.56
35.521171,139.892252,16,0,27.55,-9.78,10.89,0.58
35.521171,139.896757,16,0,28.26,-11.26,10.8,0.6
35.521171,139.901261,16,0,28.94,-12.66,10.72,0.62
35.521171,139.905766,16,0,29.56,-13.73,10.81,0.63
35.521171,139.91027,16,0,30.17,-14.7,10.94,0.64
35.521171,139.914775,16,0,30.81,-15.68,11.11,0.65
35.521171,139.919279,16,0,31.34,-16.5,11.25,0.65
35.521171,139.923784,16,0,31.38,-16.8,11.28,0.65
35.521171,139.928288,16,0,31.41,-16.98,11.39,0.65
35.521171,139.932793,16,0,31.51,-17.16,11.54,0.64
35.521171,139.937297,16,0,31.65,-17.35,11.71,0.64
35.521171,139.941802,16,0,31.41,-17.29,11.7,0.63
35.521171,139.946306,16,0,31.19,-17.24,11.69,0.62
35.521171,139.950811,16,0,30.99,-17.19,11.69,0.61
35.521171,139.955315,16,0,30.81,-17.12,11.71,0.61
35.521171,139.95982,16,0,30.61,-16.99,11.74,0.6
35.521171,139.964324,16,0,30.44,-16.72,11.88,0.59
35.521171,139.968829,16,0,30.29,-16.48,12.01,0.58
35.521171,139.973333,16,0,30.15,-16.24,12.14,0.57
35.521171,139.977838,16,0,30.0,-15.98,12.26,0.56
35.521171,139.982342,16,0,29.85,-15.74,12.35,0.55
35.521171,139.986847,16,0,29.71,-15.51,12.42,0.54
35.521171,139.991351,16,0,29.62,-15.2,12.58,0.54
35.521171,139.995856,16,0,29.55,-14.79,12.83,0.53
35.521171,140.00036,16,0,29.45,-14.39,13.07,0.52
35.521171,140.004865,16,0,29.35,-13.91,13.37,0.51
35.521171,140.009369,16,0,29.22,-13.24,13.88,0.49
35.521171,140.013874,16,0,29.11,-12.58,14.36,0.48
35.521171,140.018378,16,0,28.94,-11.83,14.95,0.47
35.521171,140.022883,16,0,28.64,-11.06,15.57,0.45
35.521171,140.027387,16,0,28.31,-10.32,16.16,0.44
35.521171,140.031892,16,0,28.17,-9.63,16.7,0.43
35.521171,140.036396,16,0,28.1,-9.01,17.21,0.42
35.521171,140.040901,16,0,27.87,-8.41,17.68,0.41
35.525676,139.766126,16,0,14.24,-28.06,22.39,0.56
35.525676,139.770631,16,0,16.75,26.73,32.88,-0.07
35.525676,139.775135,16,0,13.16,28.75,33.35,-0.15
35.525676,139.77964,16,0,10.07,28.23,32.91,-0.2
35.525676,139.784144,16,0,8.78,27.47,32.58,-0.21
35.525676,139.788649,16,0,10.29,26.16,32.06,-0.18
35.525676,139.793153,16,0,11.63,22.92,29.86,-0.12
35.525676,139.797658,16,0,11.54,18.02,25.69,-0.06
35.525676,139.811171,16,0,20.5,12.24,21.18,0.19
35.525676,139.815676,16,0,21.96,11.43,20.65,0.23
35.525676,139.82018,16,0,22.68,10.54,20.02,0.26
35.525676,139.824685,16,0,23.3,9.56,19.32,0.29
35.525676,139.829189,16,0,23.8,8.6,18.65,0.31
35.525676,139.833694,16,0,24.03,7.64,18.02,0.33
35.525676,139.838198,16,0,24.2,6.6,17.37,0.35
35.525676,139.842703,16,0,24.37,5.56,16.73,0.37
35.525676,139.847207,16,0,24.53,4.51,16.08,0.38
35.525676,139.851712,16,0,24.68,3.38,15.43,0.4
35.525676,139.856216,16,0,24.8,2.21,14.86,0.42
35.525676,139.860721,16,0,24.9,1.05,14.31,0.44
35.525676,139.865225,16,0,25.04,-0.13,13.77,0.45
35.525676,139.86973,16,0,25.24,-1.39,13.25,0.47
35.525676,139.874234,16,0,25.53,-2.71,12.84,0.49
35.525676,139.878739,16,0,25.85,-4.07,12.44,0.5
35.525676,139.883243,16,0,26.18,-5.44,12.04,0.52
35.525676,139.887748,16,0,26.62,-6.87,11.71,0.54
35.525676,139.892252,16,0,27.28,-8.35,11.57,0.56
35.525676,139.896757,16,0,27.94,-9.77,11.45,0.58
35.525676,139.901261,16,0,28.59,-11.16,11.33,0.59
35.525676,139.905766,16,0,29.23,-12.34,11.35,0.61
35.525676,139.91027,16,0,29.84,-13.31,11.49,0.62
35.525676,139.914775,16,0,30.44,-14.25,11.63,0.63
35.525676,139.919279,16,0,30.96,-15.09,11.76,0.63
35.525676,139.923784,16,0,31.28,-15.67,11.86,0.64
35.525676,139.928288,16,0,31.4,-15.98,11.94,0.64
35.525676,139.932793,16,0,31.51,-16.2,12.08,0.63
35.525676,139.937297,16,0,31.69,-16.44,12.24,0.63
35.525676,139.941802,16,0,31.76,-16.59,12.37,0.63
35.525676,139.946306,16,0,31.59,-16.56,12.38,0.62
35.525676,139.950811,16,0,31.39,-16.51,12.39,0.61
35.525676,139.955315,16,0,31.2,-16.45,12.41,0.6
35.525676,139.95982,16,0,31.02,-16.33,12.46,0.59
35.525676,139.964324,16,0,30.86,-16.15,12.53,0.59
35.525676,139.968829,16,0,30.7,-15.97,12.6,0.58
35.525676,139.973333,16,0,30.53,-15.83,12.63,0.57
35.525676,139.977838,16,0,30.35,-15.64,12.69,0.56
35.525676,139.982342,16,0,30.21,-15.39,12.79,0.55
35.525676,139.986847,16,0,30.08,-15.15,12.88,0.54
35.525676,139.991351,16,0,29.96,-14.88,13.0,0.54
35.525676,139.995856,16,0,29.87,-14.5,13.21,0.53
35.525676,140.00036,16,0,29.77,-14.12,13.42,0.52
35.525676,140.004865,16,0,29.67,-13.71,13.64,0.51
35.525676,140.009369,16,0,29.56,-13.11,14.06,0.5
35.525676,140.013874,16,0,29.44,-12.49,14.51,0.49
35.525676,140.018378,16,0,29.32,-11.9,14.93,0.48
35.525676,140.022883,16,0,29.07,-11.24,15.44,0.46
35.525676,140.027387,16,0,28.8,-10.54,15.99,0.45
35.525676,140.031892,16,0,28.56,-9.82,16.56,0.44
35.525676,140.036396,16,0,28.48,-9.15,17.11,0.43
35.525676,140.040901,16,0,28.46,-8.56,17.58,0.42
35.525676,140.045405,16,0,27.3,-7.85,18.13,0.39
35.53018,139.770631,16,0,8.57,16.17,28.65,-0.05
35.53018,139.775135,16,0,6.85,29.92,32.6,-0.24
35.53018,139.77964,16,0,4.85,30.71,33.78,-0.28
35.53018,139.784144,16,0,4.33,30.52,34.32,-0.29
35.53018,139.788649,16,0,5.26,27.79,32.75,-0.26
35.53018,139.793153,16,0,5.62,24.25,30.33,-0.22
35.53018,139.797658,16,0,5.24,19.79,26.67,-0.19
35.53018,139.802162,16,0,8.67,16.91,24.42,-0.09
35.53018,139.815676,16,0,21.97,12.39,21.49,0.21
35.53018,139.82018,16,0,22.76,11.71,21.06,0.24
35.53018,139.824685,16,0,23.38,10.8,20.42,0.26
35.53018,139.829189,16,0,23.78,9.89,19.76,0.29
35.53018,139.833694,16,0,24.06,8.93,19.1,0.31
35.53018,139.838198,16,0,24.27,7.88,18.42,0.33
35.53018,139.842703,16,0,24.41,6.82,17.74,0.34
35.53018,139.847207,16,0,24.57,5.71,17.05,0.36
35.53018,139.851712,16,0,24.72,4.56,16.37,0.38
35.53018,139.856216,16,0,24.83,3.41,15.77,0.4
35.53018,139.860721,16,0,24.91,2.27,15.2,0.41
35.53018,139.865225,16,0,25.01,1.12,14.64,0.43
35.53018,139.86973,16,0,25.26,-0.18,14.11,0.45
35.53018,139.874234,16,0,25.52,-1.51,13.68,0.47
35.53018,139.878739,16,0,25.79,-2.83,13.26,0.48
35.53018,139.883243,16,0,26.06,-4.16,12.84,0.5
35.53018,139.887748,16,0,26.38,-5.45,12.49,0.51
35.53018,139.892252,16,0,26.98,-6.87,12.3,0.53
35.53018,139.896757,16,0,27.62,-8.28,12.14,0.55
35.53018,139.901261,16,0,28.25,-9.67,11.98,0.57
35.53018,139.905766,16,0,28.88,-10.96,11.88,0.58
35.53018,139.91027,16,0,29.45,-11.88,12.03,0.6
35.53018,139.914775,16,0,30.01,-12.78,12.18,0.6
35.53018,139.919279,16,0,30.57,-13.66,12.31,0.61
35.53018,139.923784,16,0,31.03,-14.4,12.43,0.62
35.53018,139.928288,16,0,31.28,-14.87,12.53,0.62
35.53018,139.932793,16,0,31.44,-15.15,12.65,0.62
35.53018,139.937297,16,0,31.67,-15.44,12.81,0.62
35.53018,139.941802,16,0,31.92,-15.75,12.97,0.62
35.53018,139.946306,16,0,31.95,-15.83,13.11,0.62
35.53018,139.950811,16,0,31.74,-15.77,13.13,0.61
35.53018,139.955315,16,0,31.57,-15.73,13.16,0.6
35.53018,139.95982,16,0,31.4,-15.64,13.2,0.59
35.53018,139.964324,16,0,31.24,-15.5,13.24,0.58
35.53018,139.968829,16,0,31.06,-15.37,13.26,0.58
35.53018,139.973333,16,0,30.86,-15.26,13.27,0.57
35.53018,139.977838,16,0,30.69,-15.12,13.29,0.56
35.53018,139.982342,16,0,30.55,-14.9,13.36,0.55
35.53018,139.986847,16,0,30.42,-14.68,13.44,0.54
35.53018,139.991351,16,0,30.31,-14.48,13.48,0.54
35.53018,139.995856,16,0,30.2,-14.17,13.63,0.53
35.53018,140.00036,16,0,30.1,-13.77,13.84,0.52
35.53018,140.004865,16,0,29.99,-13.4,14.02,0.51
35.53018,140.009369,16,0,29.89,-12.96,14.28,0.5
35.53018,140.013874,16,0,29.78,-12.4,14.66,0.49
35.53018,140.018378,16,0,29.69,-11.88,15.02,0.48
35.53018,140.022883,16,0,29.48,-11.27,15.45,0.47
35.53018,140.027387,16,0,29.23,-10.64,15.92,0.46
35.53018,140.031892,16,0,28.96,-9.93,16.48,0.44
35.53018,140.036396,16,0,28.74,-9.23,17.05,0.43
35.53018,140.040901,16,0,28.6,-8.66,17.53,0.42
35.53018,140.045405,16,0,28.36,-8.16,17.94,0.41
35.53018,140.054414,16,0,23.77,-5.91,19.57,0.33
35.53018,140.058919,16,0,21.41,-4.6,20.49,0.28
35.534685,139.770631,16,0,1.11,13.34,25.53,-0.15
35.534685,139.775135,16,0,-0.52,30.06,30.63,-0.32
35.534685,139.77964,16,0,-1.01,32.29,33.29,-0.34
35.534685,139.784144,16,0,1.21,31.24,33.77,-0.32
35.534685,139.806667,16,0,12.74,18.59,26.1,-0.04
35.534685,139.82018,16,0,22.77,12.63,21.87,0.22
35.534685,139.824685,16,0,23.51,12.0,21.49,0.24
35.534685,139.829189,16,0,23.89,11.19,20.93,0.26
35.534685,139.833694,16,0,24.15,10.2,20.23,0.28
35.534685,139.838198,16,0,24.35,9.08,19.42,0.3
35.534685,139.842703,16,0,24.44,7.99,18.68,0.32
35.534685,139.847207,16,0,24.59,6.88,17.98,0.34
35.534685,139.851712,16,0,24.76,5.72,17.3,0.36
35.534685,139.856216,16,0,24.87,4.59,16.67,0.38
35.534685,139.860721,16,0,24.94,3.48,16.1,0.39
35.534685,139.865225,16,0,25.01,2.38,15.54,0.41
35.534685,139.86973,16,0,25.23,1.11,15.01,0.43
35.534685,139.874234,16,0,25.46,-0.23,14.54,0.44
35.534685,139.878739,16,0,25.69,-1.55,14.08,0.46
35.534685,139.883243,16,0,25.91,-2.85,13.63,0.48
35.534685,139.887748,16,0,26.17,-4.08,13.29,0.49
35.534685,139.892252,16,0,26.69,-5.41,13.08,0.51
35.534685,139.896757,16,0,27.31,-6.79,12.91,0.53
35.534685,139.901261,16,0,27.89,-8.14,12.72,0.54
35.534685,139.905766,16,0,28.43,-9.44,12.55,0.56
35.534685,139.91027,16,0,28.97,-10.4,12.63,0.57
35.534685,139.914775,16,0,29.53,-11.29,12.77,0.58
35.534685,139.919279,16,0,30.11,-12.18,12.89,0.59
35.534685,139.923784,16,0,30.7,-13.07,13.0,0.6
35.534685,139.928288,16,0,31.15,-13.74,13.13,0.61
35.534685,139.932793,16,0,31.34,-14.03,13.28,0.61
35.534685,139.937297,16,0,31.58,-14.34,13.46,0.61
35.534685,139.941802,16,0,31.84,-14.64,13.65,0.61
35.534685,139.946306,16,0,32.01,-14.86,13.8,0.61
35.534685,139.950811,16,0,31.88,-14.86,13.83,0.6
35.534685,139.955315,16,0,31.79,-14.88,13.87,0.59
35.534685,139.95982,16,0,31.75,-14.92,13.94,0.59
35.534685,139.964324,16,0,31.56,-14.82,13.95,0.58
35.534685,139.968829,16,0,31.35,-14.69,13.96,0.57
35.534685,139.973333,16,0,31.16,-14.59,13.98,0.56
35.534685,139.977838,16,0,31.0,-14.47,14.01,0.56
35.534685,139.982342,16,0,30.86,-14.3,14.05,0.55
35.534685,139.986847,16,0,30.74,-14.1,14.09,0.54
35.534685,139.991351,16,0,30.63,-13.9,14.13,0.53
35.534685,139.995856,16,0,30.52,-13.68,14.19,0.53
35.534685,140.00036,16,0,30.42,-13.33,14.35,0.52
35.534685,140.004865,16,0,30.31,-12.97,14.52,0.51
35.534685,140.009369,16,0,30.2,-12.64,14.67,0.5
35.534685,140.013874,16,0,30.07,-12.23,14.88,0.49
35.534685,140.018378,16,0,29.97,-11.71,15.22,0.48
35.534685,140.022883,16,0,29.82,-11.24,15.53,0.47
35.534685,140.027387,16,0,29.55,-10.65,15.95,0.46
35.534685,140.031892,16,0,29.21,-10.03,16.42,0.45
35.534685,140.036396,16,0,28.87,-9.37,16.96,0.43
35.534685,140.040901,16,0,28.5,-8.77,17.47,0.42
35.534685,140.045405,16,0,28.2,-8.26,17.9,0.41
35.534685,140.04991,16,0,27.82,-7.78,18.31,0.4
35.534685,140.054414,16,0,25.42,-6.58,19.19,0.35
35.539189,139.770631,16,0,-4.36,24.96,24.46,-0.31
35.539189,139.811171,16,0,21.69,22.08,30.42,0.06
35.539189,139.815676,16,0,23.69,18.5,27.39,0.14
35.539189,139.824685,16,0,23.71,13.21,22.59,0.23
35.539189,139.829189,16,0,24.22,12.64,22.24,0.24
35.539189,139.833694,16,0,24.39,11.49,21.39,0.26
35.539189,139.838198,16,0,24.46,10.22,20.43,0.29
35.539189,139.842703,16,0,24.49,9.05,19.55,0.3
35.539189,139.847207,16,0,24.59,7.98,18.86,0.32
35.539189,139.851712,16,0,24.79,6.82,18.18,0.34
35.539189,139.856216,16,0,24.97,5.7,17.55,0.36
35.539189,139.860721,16,0,25.04,4.61,16.97,0.37
35.539189,139.865225,16,0,25.08,3.53,16.4,0.39
35.539189,139.86973,16,0,25.18,2.36,15.87,0.4
35.539189,139.874234,16,0,25.38,1.08,15.41,0.42
35.539189,139.878739,16,0,25.57,-0.22,14.94,0.44
35.539189,139.883243,16,0,25.76,-1.48,14.5,0.45
35.539189,139.887748,16,0,25.94,-2.66,14.12,0.47
35.539189,139.892252,16,0,26.41,-3.95,13.89,0.48
35.539189,139.896757,16,0,26.95,-5.26,13.72,0.5
35.539189,139.901261,16,0,27.46,-6.54,13.53,0.52
35.539189,139.905766,16,0,27.93,-7.78,13.35,0.53
35.539189,139.91027,16,0,28.45,-8.86,13.32,0.54
35.539189,139.914775,16,0,29.02,-9.78,13.41,0.56
35.539189,139.919279,16,0,29.59,-10.69,13.5,0.57
35.539189,139.923784,16,0,30.16,-11.62,13.57,0.58
35.539189,139.928288,16,0,30.68,-12.4,13.69,0.59
35.539189,139.932793,16,0,31.01,-12.78,13.89,0.59
35.539189,139.937297,16,0,31.32,-13.13,14.09,0.59
35.539189,139.941802,16,0,31.65,-13.49,14.3,0.59
35.539189,139.946306,16,0,31.89,-13.77,14.46,0.59
35.539189,139.950811,16,0,31.85,-13.84,14.51,0.59
35.539189,139.955315,16,0,31.81,-13.92,14.56,0.58
35.539189,139.95982,16,0,31.78,-14.01,14.61,0.58
35.539189,139.964324,16,0,31.71,-14.0,14.66,0.57
35.539189,139.968829,16,0,31.54,-13.91,14.68,0.56
35.539189,139.973333,16,0,31.38,-13.83,14.69,0.56
35.539189,139.977838,16,0,31.25,-13.77,14.71,0.55
35.539189,139.982342,16,0,31.13,-13.65,14.75,0.54
35.539189,139.986847,16,0,31.02,-13.46,14.79,0.54
35.539189,139.991351,16,0,30.91,-13.26,14.82,0.53
35.539189,139.995856,16,0,30.81,-13.07,14.84,0.52
35.539189,140.00036,16,0,30.7,-12.84,14.91,0.51
35.539189,140.004865,16,0,30.58,-12.51,15.04,0.51
35.539189,140.009369,16,0,30.45,-12.2,15.16,0.5
35.539189,140.013874,16,0,30.35,-11.88,15.29,0.49
35.539189,140.018378,16,0,30.21,-11.47,15.51,0.48
35.539189,140.022883,16,0,30.0,-11.04,15.77,0.47
35.539189,140.027387,16,0,29.76,-10.52,16.12,0.46
35.539189,140.031892,16,0,29.39,-9.96,16.52,0.45
35.539189,140.036396,16,0,29.01,-9.41,16.95,0.43
35.539189,140.040901,16,0,28.56,-8.8,17.47,0.42
35.539189,140.045405,16,0,27.97,-8.29,17.91,0.41
35.539189,140.04991,16,0,27.43,-7.77,18.36,0.39
35.539189,140.054414,16,0,26.91,-7.25,18.81,0.38
35.539189,140.067928,16,0,18.85,-3.08,21.74,0.24
35.539189,140.072432,16,0,17.01,-1.99,22.48,0.21
35.539189,140.09045,16,0,15.7,-0.16,23.83,0.18
35.539189,140.094955,16,0,15.4,0.05,23.91,0.17
35.539189,140.099459,16,0,15.46,0.03,23.88,0.17
35.543694,139.806667,16,0,20.39,26.81,34.45,-0.02
35.543694,139.811171,16,0,25.72,26.66,35.09,0.06
35.543694,139.815676,16,0,25.32,23.8,32.58,0.09
35.543694,139.82018,16,0,24.13,18.07,27.12,0.15
35.543694,139.824685,16,0,24.3,15.33,24.63,0.2
35.543694,139.829189,16,0,24.64,13.97,23.5,0.23
35.543694,139.833694,16,0,24.64,12.64,22.44,0.25
35.543694,139.838198,16,0,24.63,11.28,21.38,0.27
35.543694,139.842703,16,0,24.54,9.95,20.35,0.29
35.543694,139.847207,16,0,24.66,8.96,19.69,0.3
35.543694,139.851712,16,0,24.86,7.88,19.03,0.32
35.543694,139.856216,16,0,25.06,6.77,18.4,0.34
35.543694,139.860721,16,0,25.14,5.68,17.81,0.36
35.543694,139.865225,16,0,25.14,4.63,17.26,0.37
35.543694,139.86973,16,0,25.18,3.55,16.75,0.38
35.543694,139.874234,16,0,25.3,2.36,16.28,0.4
35.543694,139.878739,16,0,25.47,1.11,15.82,0.42
35.543694,139.883243,16,0,25.63,-0.09,15.41,0.43
35.543694,139.887748,16,0,25.76,-1.24,15.02,0.44
35.543694,139.892252,16,0,26.08,-2.45,14.73,0.46
35.543694,139.896757,16,0,26.58,-3.72,14.54,0.47
35.543694,139.901261,16,0,27.03,-4.96,14.35,0.49
35.543694,139.905766,16,0,27.45,-6.16,14.15,0.5
35.543694,139.91027,16,0,27.92,-7.29,14.05,0.52
35.543694,139.914775,16,0,28.48,-8.23,14.1,0.53
35.543694,139.919279,16,0,29.02,-9.14,14.18,0.54
35.543694,139.923784,16,0,29.55,-10.03,14.26,0.55
35.543694,139.928288,16,0,30.07,-10.82,14.36,0.56
35.543694,139.932793,16,0,30.51,-11.37,14.53,0.56
35.543694,139.937297,16,0,30.91,-11.81,14.72,0.57
35.543694,139.941802,16,0,31.34,-12.27,14.92,0.57
35.543694,139.946306,16,0,31.79,-12.69,15.15,0.58
35.543694,139.950811,16,0,31.73,-12.76,15.2,0.57
35.543694,139.955315,16,0,31.73,-12.87,15.27,0.57
35.543694,139.95982,16,0,31.77,-12.99,15.37,0.57
35.543694,139.964324,16,0,31.77,-13.05,15.42,0.56
35.543694,139.968829,16,0,31.65,-13.02,15.43,0.55
35.543694,139.973333,16,0,31.52,-12.98,15.43,0.55
35.543694,139.977838,16,0,31.41,-12.98,15.42,0.54
35.543694,139.982342,16,0,31.34,-12.94,15.45,0.54
35.543694,139.986847,16,0,31.25,-12.79,15.48,0.53
35.543694,139.991351,16,0,31.14,-12.59,15.51,0.52
35.543694,139.995856,16,0,31.04,-12.4,15.53,0.52
35.543694,140.00036,16,0,30.96,-12.24,15.53,0.51
35.543694,140.004865,16,0,30.81,-12.01,15.59,0.5
35.543694,140.009369,16,0,30.64,-11.73,15.68,0.49
35.543694,140.013874,16,0,30.53,-11.4,15.81,0.49
35.543694,140.018378,16,0,30.36,-11.03,15.99,0.48
35.543694,140.022883,16,0,30.13,-10.66,16.19,0.47
35.543694,140.027387,16,0,29.9,-10.24,16.43,0.46
35.543694,140.031892,16,0,29.52,-9.73,16.8,0.45
35.543694,140.036396,16,0,29.13,-9.24,17.16,0.43
35.543694,140.040901,16,0,28.59,-8.72,17.58,0.42
35.543694,140.045405,16,0,27.94,-8.14,18.08,0.4
35.543694,140.04991,16,0,27.05,-7.61,18.53,0.39
35.543694,140.054414,16,0,26.57,-7.02,19.05,0.37
35.543694,140.058919,16,0,25.28,-5.91,19.94,0.34
35.543694,140.063423,16,0,20.13,-3.77,21.58,0.26
35.543694,140.067928,16,0,17.79,-2.61,22.35,0.22
35.543694,140.085946,16,0,14.97,0.44,24.4,0.16
35.543694,140.09045,16,0,15.23,0.91,24.78,0.16
35.548198,139.802162,16,0,23.59,29.16,36.67,0.02
35.548198,139.806667,16,0,27.49,28.6,36.79,0.07
35.548198,139.811171,16,0,26.51,26.45,34.94,0.08
35.548198,139.815676,16,0,25.73,24.09,32.86,0.09
35.548198,139.82018,16,0,25.4,21.26,30.27,0.13
35.548198,139.824685,16,0,25.29,17.64,26.92,0.18
35.548198,139.829189,16,0,25.12,15.25,24.76,0.21
35.548198,139.833694,16,0,24.97,13.7,23.42,0.24
35.548198,139.838198,16,0,24.92,12.22,22.24,0.26
35.548198,139.842703,16,0,24.9,10.99,21.3,0.28
35.548198,139.847207,16,0,24.92,9.97,20.59,0.29
35.548198,139.851712,16,0,25.0,8.94,19.9,0.31
35.548198,139.856216,16,0,25.16,7.82,19.22,0.33
35.548198,139.860721,16,0,25.21,6.76,18.65,0.34
35.548198,139.865225,16,0,25.18,5.76,18.14,0.35
35.548198,139.86973,16,0,25.17,4.74,17.64,0.36
35.548198,139.874234,16,0,25.25,3.61,17.15,0.38
35.548198,139.878739,16,0,25.39,2.41,16.71,0.39
35.548198,139.883243,16,0,25.5,1.26,16.33,0.41
35.548198,139.887748,16,0,25.61,0.14,15.95,0.42
35.548198,139.892252,16,0,25.82,-1.01,15.62,0.43
35.548198,139.896757,16,0,26.25,-2.25,15.38,0.45
35.548198,139.901261,16,0,26.64,-3.42,15.21,0.46
35.548198,139.905766,16,0,27.01,-4.57,15.02,0.48
35.548198,139.91027,16,0,27.36,-5.71,14.8,0.49
35.548198,139.914775,16,0,27.9,-6.65,14.84,0.5
35.548198,139.919279,16,0,28.42,-7.54,14.92,0.51
35.548198,139.923784,16,0,28.93,-8.42,14.98,0.52
35.548198,139.928288,16,0,29.45,-9.24,15.06,0.53
35.548198,139.932793,16,0,29.93,-9.86,15.2,0.54
35.548198,139.937297,16,0,30.37,-10.37,15.37,0.54
35.548198,139.941802,16,0,30.82,-10.88,15.55,0.55
35.548198,139.946306,16,0,31.25,-11.34,15.73,0.56
35.548198,139.950811,16,0,31.4,-11.56,15.85,0.55
35.548198,139.955315,16,0,31.49,-11.72,15.95,0.55
35.548198,139.95982,16,0,31.64,-11.91,16.09,0.55
35.548198,139.964324,16,0,31.8,-12.07,16.2,0.55
35.548198,139.968829,16,0,31.72,-12.08,16.2,0.54
35.548198,139.973333,16,0,31.58,-12.06,16.18,0.54
35.548198,139.977838,16,0,31.49,-12.07,16.18,0.53
35.548198,139.982342,16,0,31.46,-12.08,16.18,0.53
35.548198,139.986847,16,0,31.42,-12.02,16.21,0.52
35.548198,139.991351,16,0,31.33,-11.86,16.23,0.52
35.548198,139.995856,16,0,31.22,-11.69,16.24,0.51
35.548198,140.00036,16,0,31.09,-11.53,16.24,0.5
35.548198,140.004865,16,0,30.94,-11.36,16.24,0.5
35.548198,140.009369,16,0,30.79,-11.17,16.27,0.49
